frame,track_id,class,mph,m_per_s,zone_event
4103,268,car,11.7,5.242,
4103,274,car,7.5,3.337,
4103,279,car,7.4,3.289,
4103,280,car,16.0,7.149,
4103,282,car,26.5,11.842,
4103,286,car,23.7,10.577,
4103,287,car,19.2,8.595,
4103,289,car,37.1,16.575,
4103,290,car,10.8,4.837,
4104,242,car,0.6,0.289,
4104,268,car,12.0,5.358,
4104,274,car,7.3,3.261,
4104,279,car,7.5,3.331,
4104,280,car,15.9,7.118,
4104,282,car,26.4,11.792,
4104,286,car,23.3,10.421,
4104,287,car,18.6,8.296,
4104,289,car,36.9,16.482,
4104,290,car,10.6,4.73,
4105,242,car,0.6,0.284,
4105,268,car,12.2,5.434,
4105,274,car,7.4,3.297,
4105,279,car,7.7,3.452,
4105,280,car,15.4,6.901,
4105,282,car,26.5,11.842,
4105,286,car,23.2,10.381,
4105,287,car,19.0,8.492,
4105,289,car,36.7,16.41,
4105,290,car,11.5,5.138,
4106,242,car,0.6,0.271,
4106,268,car,11.8,5.29,
4106,274,car,7.2,3.225,
4106,279,car,7.3,3.261,
4106,280,car,15.4,6.895,
4106,282,car,26.5,11.842,
4106,286,car,23.4,10.449,
4106,287,car,19.3,8.639,
4106,289,car,36.4,16.289,
4106,290,car,11.5,5.132,
4107,242,car,0.5,0.228,
4107,268,car,10.9,4.877,
4107,274,car,7.0,3.141,
4107,279,car,7.0,3.149,
4107,280,car,15.1,6.759,
4107,282,car,26.4,11.792,
4107,286,car,22.8,10.186,
4107,287,car,19.0,8.485,
4107,289,car,36.6,16.343,
4107,290,car,11.4,5.089,
4108,242,car,0.5,0.231,
4108,268,car,11.0,4.935,
4108,274,car,7.3,3.243,
4108,279,car,7.0,3.147,
4108,280,car,15.1,6.742,
4108,282,car,26.5,11.842,
4108,286,car,23.1,10.309,
4108,287,car,18.9,8.471,
4108,289,car,36.3,16.23,
4108,290,car,11.0,4.914,
4109,242,car,0.8,0.338,
4109,268,car,11.3,5.051,
4109,274,car,7.5,3.374,
4109,279,car,7.3,3.266,
4109,280,car,15.2,6.779,
4109,286,car,22.3,9.976,
4109,287,car,19.1,8.54,
4109,289,car,36.3,16.217,
4109,290,car,12.9,5.775,
4110,242,car,0.8,0.372,
4110,268,car,10.7,4.766,
4110,274,car,7.7,3.445,
4110,279,car,7.5,3.353,
4110,280,car,15.0,6.713,
4110,286,car,22.2,9.94,
4110,287,car,19.0,8.493,
4110,289,car,36.4,16.268,
4110,290,car,14.3,6.413,
4111,242,car,0.8,0.346,
4111,268,car,9.6,4.304,
4111,274,car,7.9,3.549,
4111,279,car,7.1,3.193,
4111,280,car,15.0,6.72,
4111,286,car,22.5,10.045,
4111,287,car,19.1,8.523,
4111,289,car,36.8,16.452,
4111,290,car,14.4,6.433,
4112,242,car,0.7,0.33,
4112,268,car,8.6,3.843,
4112,274,car,7.8,3.474,
4112,279,car,7.2,3.224,
4112,280,car,14.9,6.641,
4112,286,car,22.5,10.054,
4112,287,car,18.6,8.316,
4112,289,car,36.4,16.291,
4112,290,truck,13.9,6.217,
4113,242,car,0.8,0.338,
4113,268,car,7.3,3.245,
4113,274,car,7.6,3.417,
4113,279,car,7.4,3.302,
4113,280,car,15.2,6.799,
4113,286,car,21.9,9.768,
4113,287,car,19.0,8.507,
4113,289,car,36.8,16.429,
4113,290,truck,15.4,6.88,
4114,242,car,0.7,0.328,
4114,268,car,6.8,3.062,
4114,274,car,7.5,3.354,
4114,279,car,7.5,3.347,
4114,280,car,15.2,6.797,
4114,286,car,22.0,9.848,
4114,287,car,19.2,8.587,
4114,289,car,36.9,16.49,
4114,290,truck,18.1,8.073,
4115,242,car,0.7,0.33,
4115,268,car,6.9,3.081,
4115,274,car,7.1,3.181,
4115,279,car,7.7,3.445,
4115,280,car,14.8,6.604,
4115,286,car,22.1,9.875,
4115,287,car,18.7,8.356,
4115,289,car,37.1,16.574,
4115,290,truck,19.6,8.757,
4116,242,car,0.6,0.266,
4116,268,car,6.7,3.015,
4116,274,car,7.1,3.168,
4116,279,car,7.1,3.188,
4116,280,car,15.0,6.722,
4116,286,car,22.5,10.051,
4116,287,car,18.4,8.214,
4116,289,car,37.0,16.521,
4116,290,truck,21.5,9.615,
4117,242,car,0.7,0.306,
4117,268,car,6.6,2.961,
4117,274,car,6.8,3.051,
4117,279,car,7.0,3.143,
4117,280,car,14.7,6.581,
4117,286,car,22.4,10.028,
4117,287,car,18.8,8.402,
4117,289,car,36.9,16.483,
4117,290,truck,20.5,9.169,
4118,242,car,0.7,0.311,
4118,268,car,6.7,3.016,
4118,274,car,7.0,3.12,
4118,279,car,7.2,3.233,
4118,280,car,14.6,6.53,
4118,286,car,21.9,9.772,
4118,287,car,18.6,8.311,
4118,289,car,36.5,16.337,
4118,290,truck,21.3,9.517,
4119,242,car,0.7,0.318,
4119,268,car,6.8,3.026,
4119,274,car,7.3,3.285,
4119,279,car,6.8,3.049,
4119,280,car,14.9,6.659,
4119,286,car,21.8,9.753,
4119,287,car,18.3,8.197,
4119,289,car,36.8,16.473,
4119,290,truck,23.5,10.486,
4120,242,car,0.6,0.283,
4120,268,car,7.1,3.173,
4120,274,car,7.6,3.394,
4120,279,car,6.9,3.076,
4120,280,car,14.2,6.366,
4120,286,car,21.6,9.648,
4120,287,car,17.8,7.956,
4120,289,car,36.8,16.441,
4120,290,truck,23.8,10.619,
4121,242,car,0.8,0.364,
4121,268,car,7.2,3.238,
4121,274,car,7.9,3.523,
4121,279,car,6.9,3.101,
4121,280,car,14.4,6.444,
4121,286,car,21.7,9.682,
4121,287,car,18.4,8.225,
4121,289,car,36.4,16.281,
4121,290,truck,22.5,10.064,
4122,242,car,0.8,0.352,
4122,268,car,7.1,3.154,
4122,274,car,7.8,3.49,
4122,279,car,6.7,3.013,
4122,280,car,14.4,6.43,
4122,286,car,21.6,9.67,
4122,287,car,18.5,8.287,
4122,289,car,36.4,16.257,
4122,290,truck,23.5,10.512,
4123,242,car,0.7,0.33,
4123,268,car,7.1,3.168,
4123,274,car,7.7,3.433,
4123,279,car,7.1,3.168,
4123,280,car,13.8,6.162,
4123,286,car,21.3,9.53,
4123,287,car,18.0,8.052,
4123,289,car,36.3,16.232,
4123,290,truck,21.8,9.743,
4124,242,car,0.6,0.275,
4124,268,car,7.1,3.183,
4124,274,car,7.8,3.469,
4124,279,car,6.9,3.064,
4124,280,car,13.7,6.145,
4124,286,car,21.4,9.583,
4124,287,car,17.7,7.929,
4124,289,car,36.6,16.377,
4124,290,truck,22.5,10.069,
4125,242,car,0.8,0.351,
4125,268,car,7.0,3.11,
4125,274,car,7.5,3.351,
4125,279,car,7.2,3.218,
4125,280,car,13.7,6.129,
4125,286,car,21.5,9.589,
4125,287,car,18.5,8.264,
4125,289,car,36.4,16.278,
4125,290,truck,23.5,10.521,
4126,242,car,0.9,0.388,
4126,268,car,7.2,3.213,
4126,274,car,7.4,3.305,
4126,279,car,7.6,3.402,
4126,280,car,13.6,6.098,
4126,286,car,21.1,9.435,
4126,287,car,18.7,8.343,
4126,289,car,36.5,16.328,
4126,290,truck,23.5,10.493,
4127,242,car,0.9,0.423,
4127,268,car,6.9,3.069,
4127,274,car,7.3,3.245,
4127,279,car,7.3,3.262,
4127,280,car,13.5,6.034,
4127,286,car,21.3,9.504,
4127,287,car,18.0,8.051,
4127,289,car,36.4,16.277,
4127,290,truck,23.5,10.523,
4128,242,car,0.9,0.384,
4128,268,car,6.7,2.998,
4128,274,car,7.6,3.375,
4128,279,car,7.1,3.153,
4128,280,car,13.3,5.964,
4128,286,car,21.1,9.45,
4128,287,car,17.4,7.794,
4128,289,car,36.8,16.432,
4128,290,truck,23.8,10.642,
4129,242,car,1.0,0.435,
4129,268,car,6.5,2.911,
4129,274,car,8.1,3.599,
4129,279,car,7.2,3.203,
4129,280,car,13.6,6.083,
4129,286,car,20.8,9.289,
4129,287,car,17.9,7.986,
4129,289,car,36.5,16.319,
4129,290,car,24.8,11.09,
4130,242,car,1.1,0.512,
4130,268,car,6.6,2.963,
4130,274,car,8.2,3.687,
4130,279,car,6.9,3.085,
4130,280,car,14.0,6.251,
4130,286,car,21.0,9.37,
4130,287,car,18.3,8.164,
4130,289,car,36.9,16.484,
4130,290,truck,24.5,10.958,
4131,242,car,1.2,0.541,
4131,268,car,6.6,2.946,
4131,274,car,8.3,3.693,
4131,279,car,7.1,3.166,
4131,280,car,13.9,6.199,
4131,286,car,20.7,9.235,
4131,287,car,17.6,7.884,
4131,289,car,36.2,16.163,
4131,290,truck,23.8,10.644,
4132,242,car,1.2,0.531,
4132,268,car,6.7,2.986,
4132,274,car,8.3,3.71,
4132,279,car,6.7,2.986,
4132,280,car,13.7,6.131,
4132,286,car,20.8,9.285,
4132,287,car,16.8,7.496,
4132,289,car,36.8,16.45,
4132,290,truck,23.5,10.483,
4133,242,car,1.1,0.474,
4133,268,car,6.5,2.927,
4133,274,car,8.2,3.668,
4133,279,car,6.3,2.807,
4133,280,car,13.1,5.855,
4133,286,car,21.2,9.469,
4133,287,car,17.2,7.678,
4133,289,car,36.3,16.216,
4133,290,truck,23.0,10.267,
4134,242,car,1.1,0.499,
4134,268,car,6.6,2.966,
4134,274,car,8.1,3.621,
4134,279,car,6.4,2.844,
4134,280,car,13.1,5.847,
4134,286,car,21.5,9.597,
4134,287,car,17.8,7.935,
4134,289,car,36.4,16.277,
4134,290,truck,23.2,10.367,
4135,242,car,1.1,0.51,
4135,268,car,6.7,2.998,
4135,274,car,7.9,3.511,
4135,279,car,6.2,2.783,
4135,280,car,12.9,5.783,
4135,286,car,21.2,9.473,
4135,287,car,17.4,7.78,
4135,289,car,36.0,16.073,zone_1:enter
4135,290,truck,23.1,10.333,
4136,242,car,1.2,0.542,
4136,268,car,7.0,3.127,
4136,274,car,7.7,3.461,
4136,279,car,6.2,2.757,
4136,280,car,12.7,5.679,
4136,286,car,21.1,9.422,
4136,287,car,16.6,7.423,
4136,289,car,36.4,16.275,
4136,290,car,22.8,10.173,
4137,242,car,1.1,0.51,
4137,268,car,6.9,3.075,
4137,274,car,7.9,3.544,
4137,279,car,6.2,2.792,
4137,280,car,12.2,5.433,
4137,286,car,21.1,9.435,
4137,287,car,16.5,7.38,
4137,289,car,35.7,15.956,
4137,290,car,22.4,10.002,
4138,242,car,1.2,0.526,
4138,268,car,6.9,3.089,
4138,274,car,8.2,3.678,
4138,279,car,6.1,2.735,
4138,280,car,12.3,5.511,
4138,286,car,20.5,9.183,
4138,287,car,17.2,7.705,
4138,289,car,36.3,16.238,
4138,290,truck,22.8,10.215,
4139,242,car,1.2,0.522,
4139,268,car,6.9,3.09,
4139,274,car,8.3,3.726,
4139,279,car,6.2,2.755,
4139,280,car,11.9,5.327,
4139,286,car,20.7,9.235,
4139,287,car,17.2,7.668,
4139,289,car,35.8,16.014,
4139,290,truck,23.0,10.263,
4140,242,car,1.3,0.569,
4140,268,car,6.9,3.078,
4140,274,car,8.5,3.807,
4140,279,car,6.2,2.757,
4140,280,car,12.1,5.417,
4140,286,car,20.1,9.004,
4140,287,car,16.2,7.26,
4140,289,car,36.1,16.116,
4140,290,truck,23.0,10.284,
4141,242,car,1.3,0.587,
4141,268,car,6.9,3.091,
4141,274,car,8.4,3.758,
4141,279,car,6.1,2.747,
4141,280,car,11.9,5.332,
4141,286,car,20.2,9.042,
4141,287,car,15.9,7.098,
4141,289,car,35.6,15.923,
4141,290,car,23.4,10.471,
4142,242,car,1.4,0.615,
4142,268,car,6.9,3.078,
4142,274,car,8.5,3.787,
4142,279,car,6.2,2.755,
4142,280,car,11.6,5.171,
4142,286,car,20.4,9.111,
4142,287,car,16.0,7.155,
4142,289,car,35.8,16.025,
4142,290,car,23.7,10.584,
4143,242,car,1.4,0.604,
4143,268,car,6.9,3.078,
4143,274,car,8.4,3.775,
4143,279,car,6.2,2.789,
4143,280,car,11.6,5.172,
4143,286,car,20.7,9.26,
4143,287,car,16.4,7.317,
4143,289,car,35.8,15.987,
4143,290,car,22.7,10.156,
4144,242,car,1.3,0.561,
4144,268,car,6.9,3.091,
4144,274,car,8.2,3.665,
4144,279,car,6.2,2.79,
4144,280,car,12.2,5.437,
4144,286,car,20.0,8.949,
4144,287,car,16.1,7.184,
4144,289,car,36.1,16.156,
4144,290,truck,21.8,9.73,
4145,242,car,1.2,0.553,
4145,268,car,6.9,3.078,
4145,274,car,8.1,3.6,
4145,279,car,6.0,2.704,
4145,280,car,11.7,5.243,
4145,286,car,20.5,9.158,
4145,287,car,15.3,6.837,
4145,289,car,35.6,15.921,
4145,290,truck,22.0,9.844,
4146,242,car,1.2,0.521,
4146,274,car,8.3,3.702,
4146,279,car,6.0,2.695,
4146,280,car,12.0,5.364,
4146,286,car,20.4,9.103,
4146,287,car,15.2,6.785,
4146,289,car,35.7,15.98,
4146,290,truck,22.0,9.853,
4147,242,car,1.1,0.493,
4147,274,car,8.5,3.798,
4147,279,car,5.9,2.648,
4147,280,car,11.9,5.299,
4147,286,car,20.6,9.198,
4147,287,car,15.4,6.896,
4147,289,car,35.8,16.017,
4147,290,truck,22.4,10.025,
4148,242,car,1.2,0.551,
4148,274,car,8.8,3.924,
4148,279,car,5.7,2.568,
4148,280,car,12.0,5.377,
4148,286,car,19.9,8.885,
4148,287,car,15.5,6.93,
4148,289,car,36.1,16.16,
4148,290,truck,21.8,9.755,
4149,242,car,1.4,0.635,
4149,274,car,8.6,3.836,
4149,279,car,6.1,2.707,
4149,280,car,12.5,5.576,
4149,286,car,20.0,8.941,
4149,287,car,15.2,6.813,
4149,289,car,36.0,16.107,
4149,290,car,22.9,10.225,
4150,242,car,1.5,0.655,
4150,274,car,8.7,3.874,
4150,279,car,6.2,2.756,
4150,280,car,12.6,5.637,
4150,286,car,20.1,8.985,
4150,287,car,14.6,6.514,
4150,289,car,36.1,16.129,
4150,290,car,22.9,10.252,
4151,242,car,1.6,0.722,
4151,274,car,8.6,3.855,
4151,279,car,5.8,2.579,
4151,280,car,12.4,5.542,
4151,286,car,20.2,9.049,
4151,287,car,14.5,6.468,
4151,289,car,35.6,15.928,
4151,290,car,25.5,11.401,
4152,242,car,1.8,0.808,
4152,274,car,8.5,3.807,
4152,279,car,6.0,2.698,
4152,280,car,12.0,5.375,
4152,286,car,20.1,8.993,
4152,287,car,14.6,6.506,
4152,289,car,35.9,16.045,
4152,290,car,25.7,11.47,
4153,242,car,1.9,0.848,
4153,274,car,8.3,3.699,
4153,279,car,5.7,2.552,
4153,280,car,11.5,5.137,
4153,286,car,19.9,8.883,
4153,287,car,14.6,6.517,
4153,289,car,35.6,15.912,
4153,290,car,23.9,10.704,
4154,242,car,2.0,0.895,
4154,274,car,8.2,3.658,
4154,279,car,5.8,2.586,
4154,280,car,11.1,4.941,
4154,286,car,19.9,8.91,
4154,287,car,14.3,6.389,
4154,289,car,35.6,15.913,
4154,290,car,23.7,10.574,
4155,242,car,1.9,0.849,
4155,274,car,8.3,3.71,
4155,279,car,6.0,2.664,
4155,280,car,10.9,4.894,
4155,286,car,19.9,8.905,
4155,287,car,14.0,6.252,
4155,289,car,35.7,15.972,
4155,290,car,23.0,10.295,
4156,242,car,1.7,0.757,
4156,274,car,8.5,3.811,
4156,279,car,5.9,2.638,
4156,280,car,10.4,4.631,
4156,286,car,19.4,8.677,
4156,287,car,13.7,6.11,
4156,289,car,35.6,15.915,
4156,290,car,22.2,9.92,
4157,242,car,1.6,0.703,
4157,274,car,8.5,3.806,
4157,279,car,5.5,2.456,
4157,280,car,9.7,4.328,
4157,286,car,19.3,8.625,
4157,287,car,13.8,6.155,
4157,289,car,35.7,15.968,
4157,290,car,22.2,9.917,
4158,242,car,1.5,0.676,
4158,274,car,8.6,3.844,
4158,279,car,5.7,2.548,
4158,280,car,9.1,4.075,
4158,286,car,19.7,8.804,
4158,287,car,13.9,6.192,
4158,289,car,35.8,16.017,
4158,290,truck,21.1,9.417,
4159,242,car,1.3,0.6,
4159,274,car,8.6,3.855,
4159,279,car,5.6,2.485,
4159,280,car,9.6,4.285,
4159,286,car,19.0,8.488,
4159,287,car,13.8,6.163,
4159,289,car,35.5,15.86,
4159,290,truck,20.0,8.927,
4160,242,car,1.3,0.596,
4160,274,car,8.5,3.789,
4160,279,car,5.8,2.581,
4160,280,car,9.8,4.36,
4160,286,car,19.7,8.814,
4160,287,car,13.5,6.015,
4160,289,car,35.7,15.965,
4160,290,truck,21.3,9.527,
4161,242,car,1.5,0.669,
4161,274,car,8.3,3.698,
4161,279,car,5.7,2.546,
4161,280,car,10.2,4.58,
4161,286,car,19.4,8.693,
4161,287,car,13.1,5.858,
4161,289,car,35.6,15.915,
4161,290,truck,21.3,9.529,
4162,242,car,1.5,0.651,
4162,274,car,8.3,3.707,
4162,279,car,5.8,2.583,
4162,280,car,10.1,4.5,
4162,286,car,19.4,8.689,
4162,287,car,12.7,5.658,
4162,289,car,35.3,15.781,
4162,290,truck,20.9,9.324,
4163,242,car,1.5,0.688,
4163,274,car,8.4,3.733,
4163,279,car,5.7,2.537,
4163,280,car,10.4,4.664,
4163,286,car,18.8,8.424,
4163,287,car,12.8,5.733,
4163,289,car,35.5,15.878,
4163,290,truck,21.3,9.543,
4164,242,car,1.6,0.715,
4164,274,car,8.2,3.68,
4164,279,car,5.7,2.53,
4164,280,car,10.4,4.663,
4164,286,car,19.1,8.517,
4164,287,car,12.7,5.691,
4164,289,car,35.2,15.72,
4164,290,truck,20.9,9.343,
4165,242,car,1.6,0.721,
4165,274,car,8.3,3.69,
4165,279,car,5.8,2.574,
4165,280,car,10.5,4.675,
4165,286,car,18.7,8.349,
4165,287,car,12.3,5.493,
4165,289,car,35.5,15.861,
4165,290,truck,21.6,9.659,
4166,242,car,1.6,0.727,
4166,274,car,8.3,3.73,
4166,279,car,5.6,2.498,
4166,280,car,9.9,4.412,
4166,286,car,19.3,8.644,
4166,287,car,11.9,5.302,
4166,289,car,35.7,15.966,
4166,290,truck,21.6,9.634,
4167,242,car,1.6,0.715,
4167,274,car,8.5,3.809,
4167,279,car,5.5,2.474,
4167,280,car,9.6,4.304,
4167,286,car,17.9,7.987,
4167,287,car,11.7,5.241,
4167,289,car,35.6,15.936,
4167,290,truck,21.6,9.677,
4168,242,car,1.4,0.618,
4168,274,car,8.6,3.833,
4168,279,car,5.7,2.565,
4168,280,car,9.3,4.155,
4168,286,car,18.1,8.102,
4168,287,car,11.8,5.262,
4168,289,car,35.7,15.968,
4168,290,truck,21.4,9.573,
4169,242,car,1.3,0.602,
4169,274,car,8.4,3.745,
4169,279,car,5.8,2.586,
4169,280,car,8.8,3.945,
4169,286,car,17.4,7.759,
4169,287,car,11.8,5.254,
4169,289,car,35.9,16.051,
4169,290,truck,22.2,9.932,
4170,242,car,1.3,0.572,
4170,274,car,8.1,3.622,
4170,279,car,5.7,2.558,
4170,280,car,8.4,3.736,
4170,286,car,18.0,8.059,
4170,287,car,11.4,5.074,
4170,289,car,35.9,16.043,
4170,290,truck,21.6,9.648,
4171,242,car,1.3,0.574,
4171,274,car,8.2,3.652,
4171,279,car,5.6,2.522,
4171,280,car,8.4,3.743,
4171,286,car,17.1,7.635,
4171,287,car,11.2,5.011,
4171,289,car,36.2,16.176,
4171,290,truck,21.4,9.562,
4172,242,car,1.3,0.574,
4172,274,car,8.3,3.696,
4172,279,car,5.5,2.462,
4172,280,car,8.5,3.784,
4172,286,car,17.3,7.712,
4172,287,car,11.1,4.971,
4172,289,car,36.1,16.12,
4172,290,truck,21.4,9.551,
4173,242,car,1.3,0.572,
4173,274,car,8.2,3.65,
4173,279,car,5.7,2.563,
4173,280,car,8.7,3.898,
4173,286,car,16.9,7.568,
4173,287,car,10.9,4.868,
4173,289,car,36.0,16.084,
4173,290,truck,21.6,9.661,
4174,242,car,1.3,0.574,
4174,274,car,8.0,3.593,
4174,279,car,5.8,2.574,
4174,280,car,8.9,3.961,
4174,286,car,17.5,7.843,
4174,287,car,10.9,4.855,
4174,289,car,36.0,16.11,
4174,290,truck,22.2,9.942,
4175,242,car,1.3,0.572,
4175,274,car,8.1,3.6,
4175,279,car,5.7,2.564,
4175,280,car,8.7,3.885,
4175,286,car,16.8,7.493,
4175,287,car,10.7,4.779,
4175,289,car,36.0,16.081,
4175,290,truck,21.9,9.788,
4176,242,car,1.3,0.572,
4176,274,car,8.2,3.657,
4176,279,car,5.7,2.57,
4176,280,car,8.7,3.896,
4176,286,car,16.9,7.566,
4176,287,car,10.6,4.751,
4176,289,car,35.9,16.058,
4176,290,truck,21.3,9.541,
4177,242,car,1.3,0.574,
4177,274,car,8.3,3.721,
4177,279,car,5.8,2.6,
4177,280,car,8.4,3.75,
4177,286,car,17.0,7.582,
4177,287,car,10.6,4.756,
4177,289,car,36.0,16.097,
4177,290,truck,21.4,9.568,
4178,242,car,1.3,0.572,
4178,274,car,8.1,3.618,
4178,279,car,6.1,2.748,
4178,280,car,7.8,3.467,
4178,286,car,17.3,7.716,
4178,287,car,10.4,4.646,
4178,289,car,35.9,16.07,
4178,290,truck,21.3,9.516,
4179,274,car,7.8,3.473,
4179,279,car,6.2,2.766,
4179,280,car,7.4,3.297,
4179,286,car,16.5,7.384,
4179,287,car,10.2,4.551,
4179,289,car,36.1,16.127,
4179,290,truck,21.2,9.473,
4180,274,car,7.5,3.355,
4180,279,car,6.2,2.768,
4180,280,car,7.1,3.168,
4180,286,car,16.0,7.168,
4180,287,car,10.0,4.487,
4180,289,car,36.3,16.234,
4180,290,truck,21.5,9.621,
4181,274,car,7.6,3.389,
4181,279,car,6.3,2.819,
4181,280,car,7.0,3.113,
4181,286,car,15.5,6.918,
4181,287,car,9.8,4.391,
4181,289,car,36.3,16.249,
4181,290,truck,20.8,9.306,
4181,295,car,10.8,4.846,
4182,274,car,7.7,3.423,
4182,279,car,6.4,2.878,
4182,280,car,7.3,3.284,
4182,286,car,15.9,7.097,
4182,287,car,9.6,4.312,
4182,289,car,36.6,16.347,
4182,290,truck,21.0,9.38,
4182,295,car,10.9,4.886,
4182,296,car,14.9,6.672,
4183,274,car,7.5,3.361,
4183,279,car,6.2,2.779,
4183,280,car,7.4,3.323,
4183,286,car,15.9,7.098,
4183,287,car,9.5,4.249,
4183,289,car,36.5,16.307,
4183,290,truck,21.6,9.639,
4183,295,car,11.0,4.925,
4183,296,car,14.9,6.669,
4184,274,car,7.4,3.329,
4184,279,car,6.2,2.765,
4184,280,car,7.6,3.404,
4184,286,car,15.3,6.834,
4184,287,car,9.2,4.107,
4184,289,car,36.4,16.282,zone_1:exit
4184,290,truck,21.3,9.539,
4184,295,car,10.9,4.863,
4184,296,car,15.1,6.75,
4185,274,car,7.5,3.372,
4185,279,car,6.1,2.725,
4185,280,car,8.1,3.621,
4185,286,car,14.9,6.66,
4185,287,car,9.3,4.136,
4185,289,car,36.5,16.313,
4185,290,truck,21.6,9.637,
4185,295,car,11.6,5.194,
4185,296,car,14.7,6.554,
4186,274,car,7.6,3.418,
4186,279,car,6.2,2.76,
4186,280,car,8.0,3.59,
4186,286,car,14.8,6.599,
4186,287,car,9.3,4.175,
4186,289,car,36.3,16.244,
4186,290,truck,21.1,9.418,
4186,295,car,11.8,5.283,
4186,296,car,14.4,6.447,
4187,274,car,7.8,3.498,
4187,279,car,6.4,2.848,
4187,280,car,8.0,3.563,
4187,286,car,15.1,6.758,
4187,287,car,9.4,4.22,
4187,289,car,36.2,16.169,
4187,290,truck,21.2,9.469,
4187,295,car,11.3,5.032,
4187,296,car,16.1,7.175,
4188,274,car,7.6,3.396,
4188,279,car,6.7,3.007,
4188,280,car,7.9,3.528,
4188,286,car,14.9,6.667,
4188,287,car,9.1,4.089,
4188,289,car,36.5,16.296,
4188,290,truck,21.7,9.713,
4188,295,car,11.1,4.981,
4188,296,car,15.8,7.071,
4189,274,car,7.3,3.252,
4189,279,car,6.6,2.93,
4189,280,car,7.5,3.34,
4189,286,car,14.4,6.43,
4189,287,car,9.1,4.059,
4189,289,car,36.5,16.3,
4189,290,truck,21.6,9.669,
4189,295,car,10.8,4.827,
4189,296,car,15.5,6.938,
4190,274,car,7.1,3.158,
4190,279,car,6.6,2.934,
4190,280,car,7.4,3.29,
4190,286,car,14.3,6.383,
4190,287,car,9.0,4.022,
4190,289,car,36.9,16.476,
4190,290,truck,21.6,9.637,
4190,295,car,11.1,4.949,
4190,296,car,15.8,7.083,
4191,274,car,7.0,3.115,
4191,279,car,6.6,2.964,
4191,280,car,7.4,3.326,
4191,286,car,13.7,6.108,
4191,287,car,9.0,4.042,
4191,289,car,37.0,16.52,
4191,290,truck,21.4,9.562,
4191,295,car,11.0,4.909,
4191,296,car,15.1,6.732,
4192,274,car,6.9,3.078,
4192,279,car,7.0,3.136,
4192,280,car,7.1,3.193,
4192,286,car,14.1,6.287,
4192,287,car,8.8,3.924,
4192,289,car,36.8,16.436,
4192,290,truck,21.4,9.546,
4192,295,car,10.4,4.67,
4192,296,car,15.7,7.033,
4193,274,car,6.6,2.97,
4193,279,car,7.2,3.212,
4193,280,car,7.1,3.172,
4193,286,car,14.0,6.256,
4193,287,car,8.5,3.786,
4193,289,car,37.0,16.541,
4193,290,truck,21.5,9.62,
4193,295,car,12.0,5.385,
4193,296,car,16.3,7.283,
4194,274,car,6.7,2.989,
4194,279,car,7.0,3.133,
4194,280,car,7.2,3.202,
4194,286,car,13.7,6.116,
4194,287,car,8.4,3.735,
4194,289,car,37.3,16.666,
4194,290,truck,21.5,9.596,
4194,295,car,13.5,6.021,
4194,296,car,14.4,6.447,
4195,274,car,6.9,3.071,
4195,279,car,6.6,2.968,
4195,280,car,7.1,3.185,
4195,286,car,13.7,6.123,
4195,287,car,8.4,3.761,
4195,289,car,36.9,16.514,
4195,290,truck,20.3,9.089,
4195,295,car,15.4,6.876,
4195,296,car,17.4,7.77,
4196,274,car,6.9,3.105,
4196,279,car,6.8,3.058,
4196,280,car,7.0,3.109,
4196,286,car,13.5,6.026,
4196,287,car,8.4,3.768,
4196,289,car,36.8,16.436,
4196,290,truck,20.4,9.109,
4196,295,car,17.6,7.863,
4196,296,car,19.1,8.557,
4197,274,car,7.2,3.211,
4197,279,car,7.3,3.285,
4197,280,car,6.9,3.103,
4197,286,car,13.6,6.077,
4197,287,car,8.7,3.878,
4197,289,car,36.6,16.343,
4197,290,truck,20.7,9.235,
4197,295,car,18.6,8.322,
4197,296,car,21.3,9.514,
4198,274,car,7.2,3.237,
4198,279,car,7.5,3.375,
4198,280,car,6.7,3.017,
4198,286,car,14.1,6.305,
4198,287,car,8.6,3.857,
4198,289,car,36.6,16.374,
4198,290,truck,20.1,9.005,
4198,295,car,20.4,9.116,
4198,296,car,23.0,10.271,
4199,274,car,7.3,3.256,
4199,279,car,7.3,3.275,
4199,280,car,7.0,3.131,
4199,286,car,13.5,6.014,
4199,287,car,8.5,3.811,
4199,289,car,36.7,16.424,
4199,290,truck,20.5,9.164,
4199,295,car,22.6,10.096,
4199,296,car,23.5,10.498,
4200,274,car,7.3,3.249,
4200,279,car,7.1,3.196,
4200,280,car,6.9,3.085,
4200,286,car,13.6,6.061,
4200,287,car,8.4,3.756,
4200,289,car,36.4,16.294,
4200,290,truck,20.4,9.132,
4200,295,car,23.1,10.304,
4200,296,car,27.0,12.071,
4201,274,car,7.0,3.135,
4201,279,car,7.3,3.285,
4201,280,car,6.4,2.853,
4201,286,car,13.2,5.879,
4201,287,car,8.4,3.775,
4201,289,car,36.5,16.3,
4201,290,truck,20.6,9.192,
4201,295,car,23.4,10.444,
4201,296,car,29.7,13.294,
4202,274,car,6.8,3.026,
4202,279,car,7.8,3.501,
4202,280,car,6.1,2.717,
4202,286,car,13.0,5.824,
4202,287,car,8.4,3.747,
4202,289,car,36.7,16.42,
4202,290,truck,20.8,9.315,
4202,295,car,22.3,9.97,
4202,296,car,29.7,13.277,
